,Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Sentence,Adjective Density,Spellcheck Percentage,Syllable Ratio,Latinate vs Germanic
2270,2284,3AC6MFV69JHKN7R8CKBMPSVKGVMZHD,1.6,2.6,3.4,18,82,33.3333333333,4.38888888889,61.1111111111,I can't seem to find any switches to do this and whenever I select gl2 I just get:,5.263157894736842,0.0,1.2222222222222223,10.526315789473683
2271,2285,3TKXBROM5S9UJNXO0GQL1A89XAPIJ5,3.2,3.4,3.2,16,79,59.375,4.5625,56.25,I can't seem to find anything in any of the manuals for mplayer that cover how.,0.0,6.25,1.3125,5.555555555555555
2272,2286,3WJGKMRWVH8Q3YBWYA8ON9F1FL8DCK,1.8,2.8,2.2,8,32,56.25,6.375,62.5,I can't see the top of the cube.,0.0,0.0,1.0,22.22222222222222
2273,2287,30U1YOGZG9V6AF0SVWYO2EJJ1OUSDT,2.4,1.6,2.2,5,24,10.0,3.4,60.0,I can't use them though.,0.0,0.0,1.0,0.0
2274,2288,3ZFRE2BDQ8DH9XRNHOT8SEJE4L6XZ5,3.2,2.8,4.8,9,41,55.5555555556,11.5555555556,44.4444444444,"""I carry a gun because they carry a gun.""",0.0,0.0,1.3333333333333333,0.0
2275,2289,3VADEH0UHBWFZC3I05PJ2808F7XPS4,4.2,4.0,2.2,18,119,80.5555555556,2.88888888889,72.2222222222,"I chat with my fans via Twitter, Facebook, matthewebel.com and matthewebel.net, and as many other channels as possible.",20.0,5.555555555555555,1.5555555555555556,21.428571428571427
2276,2290,3I6NF2WGIFV8GXC8LQMOFOCO0W25GE,2.8,4.0,2.8,21,110,64.2857142857,5.71428571429,57.1428571429,I checked avail. for a corner suite and already sold out for one night (planning to stay Wed thru Fri nights).,0.0,9.523809523809524,1.1428571428571428,11.11111111111111
2277,2291,3G9UA71JVUTXU3GSHPMOALI0JUE7JZ,2.2,3.8,4.2,17,92,32.3529411765,3.82352941176,58.8235294118,"I checked for the ati xserrver and it say it doesn't exixsts, but in Synaptci is reported...",5.555555555555555,29.411764705882355,1.411764705882353,0.0
2278,2292,3ECKRY5B1PVKJ22SI2T7P4WZG81ZI6,2.0,4.0,3.6,28,157,60.7142857143,5.14285714286,57.1428571429,"i checked ""man yaboot"" and ""man yaboot.conf"" to see if there are parameters to enter to change the display settings (like with grub), but i couldnt find any.",3.4482758620689653,17.857142857142858,1.3571428571428572,17.857142857142858
2279,2293,3L4YG5VW9MR08QHAY63Z7FXJ0LKDDK,2.4,3.8,2.6,18,100,55.5555555556,4.27777777778,66.6666666667,I checked the Seneca Niagara website and was disappointed that I didn't find pix of the hotel rooms.,5.263157894736842,0.0,1.4444444444444444,22.22222222222222
2280,2294,3LCXHSGDLS5B2LESRR988W1410VSEM,3.0,4.6,3.6,14,82,42.8571428571,9.28571428571,64.2857142857,I check /var/log/messages and I just see the line that the card couldn't register.,5.88235294117647,7.142857142857142,1.3571428571428572,45.45454545454545
2281,2295,3EQPA8A373VGEDMY0KE715BZTNQZJI,1.8,3.4,2.6,7,44,57.1428571429,2.85714285714,71.4285714286,"I click the Install button, nothing happens.",0.0,14.285714285714285,1.5714285714285714,0.0
2282,2296,3XH7ZM9YX1TI6ANY4RTHQ8VXO1VR9M,3.2,3.2,3.6,14,81,42.8571428571,4.0,71.4285714286,I confirm I've always installed the official OOo version and never had any issue.,6.666666666666667,7.142857142857142,1.5714285714285714,25.0
2283,2297,338GLSUI42A38ZEOM2TEQEM4D1ASF4,5.0,5.6,4.8,42,223,64.2857142857,5.2380952381,52.380952381,I continue to be of the opinion that conservative opponent Pat Toomey may have a relatively difficult time getting from the 43-45 percent of the electorate that he has now to the 50% + 1 that he'll need to take the contest.,4.651162790697675,2.4390243902439024,1.4390243902439024,17.647058823529413
2284,2298,3ICOHX7ENBAB1CUGIPQOYQVL68D0E8,1.6,2.2,3.2,29,159,51.724137931,7.65517241379,62.0689655172,I copy/pasted squinky's 3 files and did the pppd call tmobile but system log showed it running throught script ending with hang up and after a time it repeats.,6.451612903225806,17.24137931034483,1.3103448275862069,6.25
2285,2299,3D17ECOUODU8Y3Z1PODST4AYKBT31N,1.6,1.6,2.2,7,33,21.4285714286,6.42857142857,71.4285714286,I couldn't get it to install tho.,12.5,0.0,1.2857142857142858,14.285714285714285
2286,2300,3087LXLJ6LF37QUCD0AUG8GLI9S0FQ,3.4,5.4,4.2,25,160,58.0,3.08,72.0,"I couldn't produce any of the characters that need the alt key, virtual consoles could not be switched, ctrl-alt-Fn produced strange characters or actions, etc.",17.857142857142858,4.0,1.48,20.0
2287,2301,3UY4PIS8QQKF27SB77X72I84PSJN1M,3.0,2.6,5.2,15,86,23.3333333333,3.73333333333,66.6666666667,"""I couldn't really see much, but I heard this one lady constantly screaming,"" he said.",12.5,0.0,1.4666666666666666,18.75
2288,2302,3EAWOID6MSWS3NG2DFFYYUJ763FV08,3.6,4.4,6.0,33,192,53.0303030303,6.54545454545,63.6363636364,"""I could see how stressed-out, middle-class housewives would single out cocaine to help them perform better at work, look after a family and house and still have the energy to party,"" he said.",8.571428571428571,0.0,1.4242424242424243,12.12121212121212
2289,2303,34YWR3PJ279K7CLXDUGGMFGSMEMX0C,2.2,3.6,4.4,39,219,56.4102564103,5.89743589744,56.4102564103,"I created te script in the nautilus-scripts folder as there was no option ""File>scripts"" then ran the script in terminal and it worked perfectly but if I right click > scripts > unmount WD (my script) it does nothing???",10.256410256410255,8.108108108108109,1.4054054054054057,22.727272727272727
2290,2304,31ANT7FQN71MGT7J5W460OOPFWF5HD,4.0,4.8,4.0,19,108,60.5263157895,4.68421052632,57.8947368421,"I currently use Advanced Diary on Windows, and am looking for something similar to replace it with on Linux.",5.263157894736842,5.263157894736842,1.5789473684210529,0.0
2291,2305,391JB9X4ZX7BQQTX3GOPUIF3T89KMM,2.8,3.0,3.6,6,35,50.0,3.16666666667,66.6666666667,I'd appreciate any help and advice.,0.0,0.0,1.6666666666666667,0.0
2292,2306,3R5OYNIC2B8GECGXP5U9CDWUHQBPTT,3.0,3.0,4.2,4,30,37.5,1.25,100.0,I'd appreciate anyone's input.,16.666666666666664,0.0,2.25,0.0
2293,2307,3DWGDA5POE3SAC1K9YJYCZ2HBVLV1B,3.2,3.8,4.6,8,51,43.75,11.25,87.5,I'd double check the script has execute permission.,11.11111111111111,25.0,1.625,75.0
2294,2308,3ZRKL6Z1E729MZAJXMZW8ZMGEGASG3,2.8,4.0,3.6,16,88,65.625,4.0,68.75,"Ideally, I would like XMMS with GTK2 support and the ability to load newer winamp skins.",6.25,12.5,1.375,0.0
2295,2309,37OPIVELUT2JMZJ00SVN8Z4B7AGAHO,2.0,2.6,4.0,6,42,8.33333333333,4.66666666667,100.0,I definately don't follow whats happening.,28.57142857142857,33.33333333333333,2.0,50.0
2296,2310,33KGGVH24TGKE16F9DKG0KZ2R6SX1F,4.2,4.8,4.6,33,181,71.2121212121,3.51515151515,57.5757575758,"I'd hazard the guess that there are plenty more women in America (and, for that matter, in the GOP) that see the world as DeDe Scozzafava does, rather than as Michele Bachmann does.",2.941176470588235,9.090909090909092,1.2727272727272727,23.809523809523807
2297,2311,3GITHABACXKMRSA7QBXL71I9HYXN23,5.0,6.2,5.0,17,108,82.3529411765,5.76470588235,70.5882352941,"Idiani, a small community in Anambra state, has seen enormous damage to its homes, crops and infrastructure.",11.76470588235294,11.76470588235294,1.6470588235294117,42.85714285714285
2298,2312,307L9TDWJXRBCA6QUBBQQBN1NCXN3E,3.8,3.6,4.2,35,169,72.8571428571,4.97142857143,42.8571428571,"I did all my university work up till 2 1/2 years ago on an Apple LCII (made around 1992), with an 80Mb hard drive and 8Mb of RAM, and a Powerbook 150 of similar vintage.",5.555555555555555,5.714285714285714,1.2285714285714286,0.0
2299,2313,3ZG552ORAL3ZZXJGS2JCHICM31ZV2S,3.0,2.8,3.2,8,32,75.0,5.75,50.0,I did a quick search on the net.,25.0,0.0,1.0,0.0
2300,2314,3P458N04Q0GR3MOBSHKU5397JC6X2W,3.0,3.8,4.8,9,43,44.4444444444,6.66666666667,55.5555555556,I did have a same problem after I upgraded.,11.11111111111111,0.0,1.4444444444444444,0.0
2301,2315,39TX062QX0NGO4KUWHYZODEZPQ6X37,2.4,2.6,4.0,8,39,25.0,4.875,62.5,I did not realise that it was internal!,12.5,12.5,1.375,40.0
2302,2316,3ZLW647WAKUFNOHX8SD6YNK3CH7324,3.0,3.0,3.8,19,83,26.3157894737,8.0,63.1578947368,"""I didn't expect it would be so hard to get around but you kind of get used to it.""",10.0,0.0,1.105263157894737,5.263157894736842
2303,2317,3MG8450X2N9VEPVMPAKJH9IW04IPUK,4.8,4.0,4.6,12,56,45.8333333333,3.25,66.6666666667,"""I didn't know Dave was in any kind of peril,"" she said.",0.0,0.0,1.1666666666666667,8.333333333333332
2304,2318,35A1YQPVFDFMCOI3BEMR00P4F9U5I6,4.2,5.0,4.8,19,109,47.3684210526,6.26315789474,78.9473684211,"""I didn't think the other candidates were as qualified,"" said Daryl Lott, an officer who voted in Clear Lake.",15.0,0.0,1.4736842105263157,10.0
2305,2319,3X0EMNLXEOOVR4KMU0UODVKFEBRPV9,3.6,4.6,5.6,18,101,44.4444444444,4.61111111111,88.8888888889,"""I didn't understand why someone would spend so much money to get a dog catcher's job,"" McGowan said.",15.0,5.555555555555555,1.3888888888888888,0.0
2306,2320,3SV8KD29L3RBPXSGI5EJ2KBC8CQZKH,3.0,3.0,2.6,17,78,50.0,4.0,58.8235294118,I did this on a Feisty fresh install - don't know if that would matter or not.,5.88235294117647,6.25,1.1875,28.57142857142857
2307,2321,37PGLWGSJS5PU736I1QX2P8MCZPIK4,4.0,3.8,3.8,21,112,54.7619047619,3.47619047619,57.1428571429,I'd like to have that icon appear when it is plugged in and the option to unmount and eject/spin-down the drive.,4.166666666666666,4.761904761904762,1.238095238095238,15.0
2308,2322,3BO3NEOQMZGJIUUK6AD88B5Q7NVAIH,3.2,4.6,3.8,24,137,54.1666666667,5.5,54.1666666667,"I'd like to set up DUN, and I have the username/password needed for the cingular network (my carrier), can someone guide me through this?",3.8461538461538463,4.166666666666666,1.375,0.0
2309,2323,3PZDSVZ3J4GWU6PUUPG90GF71CTN4Z,2.8,2.6,3.2,7,40,35.7142857143,2.85714285714,57.1428571429,I'd like to simply double-click on them.,0.0,0.0,1.2857142857142858,0.0
2310,2324,3JAOYN9IHK1486DGCSRBHXPVIV733F,3.6,4.2,3.6,8,40,31.25,3.125,50.0,I'd like to test it myself this weekend.,0.0,0.0,1.25,16.666666666666664
2311,2325,3YLPJ8OXX7C1603YWV3IYI653Q2X4S,3.0,3.0,3.2,21,134,54.7619047619,3.42857142857,57.1428571429,I'd love to hear about the things around Cooperstown that you really enjoyed (your favorites) that were totally unrelated to Baseball.,4.545454545454546,0.0,1.5714285714285714,10.526315789473683
2312,2326,3MNJFORX8A322XGDA6G6X3CCZH2F5P,4.4,4.4,4.2,25,151,68.0,4.48,64.0,"""I do feel that if David was critical of Jacqui Smith and her individual decision-making that's stepping over the line,"" King told the Today programme.",7.4074074074074066,8.0,1.52,12.5
2313,2327,3C8QQOM6JO00EDLO312YHPL11ZUIL7,4.2,5.0,3.4,10,54,60.0,6.1,60.0,I do have the driver version mentioned in that notice.,0.0,0.0,1.4,28.57142857142857
2314,2328,341YLJU21HYUDRZGTVKT2TMSVZ32I2,4.0,4.4,3.6,16,90,46.875,5.5625,75.0,"""I do more rowing. But sometimes the work is hard, especially when the current is strong.""",25.0,0.0,1.375,0.0
2315,2329,34HEO7RUG5TWBTX3WX7HM36HUJDRA1,3.4,5.2,4.4,48,237,58.3333333333,5.0,54.1666666667,"I do not how to make the .sh file of clem-vengalis, because i do not know which is the path to my USB hard disk (i think my /dev/sda1 is for the windows folder to my W.XP partition), i know for sure that the USB disk is '/media/WD250CSE'",3.8461538461538463,10.416666666666668,1.2083333333333333,12.195121951219512
2316,2330,3IVKZBIBJZ8NMV5UHSHETZYHTGNSH2,3.4,4.0,4.0,12,64,37.5,9.08333333333,75.0,I don't even know if development for Rhythmbox is still going on,0.0,8.333333333333332,1.4166666666666667,15.384615384615383
2317,2331,3MGHRFQY2KO97HB7IQ2I5TN1OKHY0K,3.8,4.4,3.8,6,29,41.6666666667,5.66666666667,83.3333333333,I don't have a Canadian Visa.,14.285714285714285,0.0,1.3333333333333333,20.0
2318,2332,3B286OTISDGFD5EQOSY8KCKQK2KAJT,2.2,2.4,3.6,22,102,25.0,4.22727272727,77.2727272727,"I don't have here tha Mac, and I will be using it sunday, so I'll try other ways, but I'm really sick.",8.0,9.090909090909092,1.2272727272727273,8.0
2319,2333,34O39PNDK571U32V2B7DHEQNC1YRBW,4.6,4.2,4.0,18,102,75.0,4.05555555556,66.6666666667,"I dont have this problem with other wireless PC's in the house, only with this model wireless adapter.",10.526315789473683,11.11111111111111,1.3333333333333333,11.76470588235294
2320,2334,36MUZ9VAE5150WVAU1EJDXF40XLDED,3.0,4.4,4.0,27,136,57.4074074074,3.81481481481,48.1481481481,I dont know about a keyboard button but I know you can add those commands to the menu or create shortcuts for them for desktop or panel.,0.0,7.4074074074074066,1.2592592592592593,26.923076923076923
2321,2335,3BDORL6HKJCK48U1GB38SYW5UMYRC3,2.6,1.6,3.6,5,25,30.0,3.8,60.0,I don't know beyond that.,0.0,0.0,1.2,20.0
2322,2336,34F34TZU7VYQ82JMBD5TEU1S8ES2JE,3.2,2.4,4.6,13,67,50.0,4.30769230769,69.2307692308,"""I don't know how someone can disappear off the face of the earth.""",0.0,0.0,1.2307692307692308,8.333333333333332
2323,2337,35O6H0UNLRFI7Z29TW7RC144SOJ5JI,2.6,4.2,4.2,13,57,26.9230769231,4.76923076923,69.2307692308,I don't know how to file a bug otherwise i would do that.,0.0,7.6923076923076925,1.1538461538461535,20.0
2324,2338,3VIVIU06FJBKKV393D3DH20Q14KIM9,4.2,3.4,5.8,24,142,43.75,5.33333333333,62.5,"""I don't know if they were trying to create controversy. Some people try to stir up things to promote themselves because it's free publicity.""",3.8461538461538463,0.0,1.5,21.73913043478261
2325,2339,3WRBLBQ2GQ79LQQ7OKGCYTGXJOS0GP,3.0,3.6,4.0,31,152,56.4516129032,4.70967741935,58.064516129,"I don't know if this is the same problem I was having, but on my iBook G4 (with Radeon 9200) I have the problem where random colors show up as purple...",3.125,3.225806451612903,1.1935483870967742,8.0
2326,2340,30Y6N4AHYOVU900FG7YJC4ENFMARD3,3.2,4.0,4.2,18,97,50.0,4.33333333333,77.7777777778,"I don't know much about KOA either, but as the previous poster suggested Fish Creek is very nice.",15.789473684210526,5.555555555555555,1.2777777777777777,40.0
2327,2341,35NNO802AUVQ2DO9FEIDUHPQ6UUIN9,2.0,3.0,3.4,13,64,42.3076923077,6.76923076923,61.5384615385,"I don't know rates or anything, but it is right on the property.",7.142857142857142,0.0,1.2307692307692308,16.666666666666664
2328,2342,3P7RGTLO6DCAOPK86DYKLRK3ZRKAKS,3.6,2.4,3.2,10,54,35.0,2.2,70.0,"I don't know, we've reached the limit of my knowledge.",0.0,0.0,1.2,25.0
2329,2343,3MVY4USGB5MNIQGENAZZTBZWTT2SIV,2.6,3.4,5.4,19,101,31.5789473684,7.57894736842,63.1578947368,I don't know what you're going to do with that kind of challenge unless you start planning right now.,0.0,0.0,1.2105263157894737,12.5
2330,2344,3OID399FXF6X6AV6PCYPVF04CY0DFV,2.4,3.2,3.2,15,75,20.0,9.6,60.0,"I don't like doing that, I worry about pushing it too hard and breaking it.",6.25,0.0,1.2666666666666666,8.333333333333332
2331,2346,3QD8LUVX4WXJ2J7YA0MS3ACJ3MXX5X,3.4,3.6,4.0,11,51,31.8181818182,2.09090909091,63.6363636364,"""I don't need to tell you the honor that would be.""",8.333333333333332,0.0,1.0909090909090908,8.333333333333332
2332,2347,3K1H3NEY7KY3KAR10W47D00GDD0DGU,2.6,1.6,3.0,12,60,12.5,3.91666666667,75.0,"I don't really know what to do again, but I'll try something",7.142857142857142,0.0,1.25,12.5
2333,2348,3E6L1VR4XVLYL1GRFPQBP9QCVCDF65,3.4,4.4,6.0,14,88,50.0,3.0,71.4285714286,"I don't really understand why because with the medication, her blood pressure is normal.",13.333333333333334,0.0,1.7142857142857142,30.0
2334,2349,3UEDKCTP9UPS5NMAZAM0B0IDYJE7KY,4.8,4.4,5.6,20,134,70.0,5.0,75.0,"""I don't recommend that people run marathons,"" said Dr. Paul Thompson, the director of cardiology at Hartford Hospital in Connecticut.",4.761904761904762,0.0,1.75,33.33333333333333
2335,2350,335HHSX8CC4HK6MCK2MPY0CHSDDDHT,2.4,3.2,4.0,17,91,44.1176470588,6.88235294118,76.4705882353,I don't think I'll be cracking open my laptop to replace the wireless device any time soon.,15.789473684210526,0.0,1.2941176470588236,11.11111111111111
2336,2351,3HRWUH63QT1EQPTU8UZJ58LL18ON54,4.2,4.8,4.8,20,111,60.0,3.65,65.0,"""I don't think it has anything to do with the legitimacy of the election,"" Clinton told reporters in Abu Dhabi.",4.761904761904762,0.0,1.4,7.142857142857142
2337,2352,3JTPR5MTZRBDIJ8RBH73DG4H7DJ5KH,4.8,4.2,4.6,25,127,46.0,3.68,64.0,"""I don't think it has anything to do with the legitimacy of the election. It's a personal choice which may or may not be made.""",7.4074074074074066,0.0,1.32,8.0
2338,2353,3LG268AV375Z16EFC293IMW8FYBREW,2.6,2.8,3.2,20,107,50.0,4.45,55.0,"i dont think macintosh has drivers for it, but i wasnt sure if there was some sort of compatability issues?",15.0,25.0,1.45,30.76923076923077
2339,2354,3X878VYTIDHHP1UWYZV3VNQ8QNXF74,2.8,4.0,4.8,14,86,53.5714285714,3.78571428571,71.4285714286,"""I don't think Nativity scenes belong on the outside of capitols either,"" Gaylor said.",6.666666666666667,7.142857142857142,1.5714285714285714,10.0
2340,2355,3XEIP58NLZMM93AY35QKHKORXCVZLK,4.8,3.8,4.6,18,106,61.1111111111,2.11111111111,66.6666666667,"""I don't think, of course, that it was the intention of the United States government,"" Fidel Castro wrote.",5.263157894736842,0.0,1.3888888888888888,33.33333333333333
2341,2356,33CLA8O0MHAR7KEB7DT904H8RZQRFE,5.2,4.6,4.8,30,155,58.3333333333,3.96666666667,53.3333333333,"""I don't think the public will be any happier about it on the outside than they would be on the inside. I encourage the state to avoid the entire debacle.""",9.67741935483871,0.0,1.3333333333333333,12.0
2342,2357,3ZVPAMTJWM2XLKA6IXZRIPHKSEQRGD,2.6,2.8,4.0,12,68,45.8333333333,5.58333333333,83.3333333333,I don't understand why so much issue for a so important application.,23.07692307692308,0.0,1.6666666666666667,20.0
2343,2358,3L21G7IH46V9E6WPE96IJY6BTCNY1N,2.4,1.4,3.8,11,54,40.9090909091,4.27272727273,63.6363636364,I don't want to be resigned to using windows for this!,8.333333333333332,0.0,1.2727272727272727,9.090909090909092
2344,2359,3ZXNP4Z39QK3PT4SKAY1Q0VSNJJ7L1,2.0,2.8,4.0,9,42,38.8888888889,3.11111111111,66.6666666667,I don't want to leak anything huge on her.,20.0,0.0,1.1111111111111112,9.090909090909092
2345,2360,3IKMEYR0LVULJMP4TY55F915N3S2KD,3.4,2.6,5.0,21,109,52.380952381,5.57142857143,61.9047619048,"""I don't want to let my mind go to thinking the worst,"" she said from the couple's home in Carmichael, Calif.",8.695652173913043,0.0,1.0952380952380951,11.11111111111111
2346,2361,382GHPVPHRQPQ2WKC6WUR2H1WV3340,2.4,2.2,5.6,11,59,9.09090909091,2.90909090909,72.7272727273,"I don't want to (say it was retaliation)...I mean, I guess.",7.6923076923076925,9.090909090909092,1.3636363636363635,7.142857142857142
2347,2362,3ZUE82NE090LPFZF84N99NM3173F8R,4.4,5.2,4.8,32,187,64.0625,4.90625,56.25,"I don't want to scare or discourage anyone, but there's always some poor soul who ends up spending their afternoon at the falls in the immigration office because of this innocent mistake.",8.823529411764707,0.0,1.46875,15.0
2348,2363,3OYHVNTV5SXZQTE9GW32MM48O8OKO1,2.4,4.4,2.6,9,99,66.6666666667,1.88888888889,77.7777777778,i downloaded the theme from http://www.taimila.com/downloads/gtk-osx-theme.tar.gz and installed it.,16.666666666666664,11.11111111111111,2.4444444444444446,50.0
2349,2364,37MQ8Z1JQDVG3RELXD6WOHGGLI1Y24,3.6,4.0,4.8,13,61,34.6153846154,3.76923076923,69.2307692308,"""I'd rather feel that pain than not be able to run,"" he said.",7.142857142857142,0.0,1.0,0.0
2350,2365,3FVBZG9CLIDNLMLI8QYUJTSYYO50HO,3.8,4.4,4.2,13,72,30.7692307692,6.07692307692,76.9230769231,"""I'd rather not get into anything,"" Monica Lozano said as she choked up.",0.0,7.6923076923076925,1.3076923076923077,20.0
2351,2366,3L1EFR8WWS4L3KIPDWTN9JHELDLF9G,3.6,5.2,4.6,15,78,40.0,3.73333333333,60.0,"I'd recomend reservations, but even if you have to wait, the food is worth it.",6.25,6.666666666666667,1.2,0.0
2352,2367,375VMB7D4IIHG1XWQK4AYCDWSQSDIM,3.0,4.0,4.8,13,66,57.6923076923,3.84615384615,61.5384615385,I'd recommend Inn on Broadway for sure if you can swing the price.,14.285714285714285,0.0,1.2307692307692308,13.333333333333334
